index	epoch	batch	loss
0-0	0	0	100.07594299316406
0-1	0	1	55.96870422363281
0-2	0	2	46.891292572021484
0-3	0	3	49.06025695800781
0-4	0	4	27.394792556762695
0-5	0	5	36.244964599609375
0-6	0	6	34.33808898925781
0-7	0	7	30.63481903076172
0-8	0	8	26.307676315307617
0-9	0	9	23.975475311279297
0-10	0	10	18.453580856323242
0-11	0	11	37.3108024597168
0-12	0	12	28.83266830444336
0-13	0	13	28.520729064941406
0-14	0	14	8.006322860717773
0-15	0	15	20.364927291870117
0-16	0	16	21.251331329345703
0-17	0	17	17.181886672973633
0-18	0	18	15.243876457214355
0-19	0	19	19.373483657836914
0-20	0	20	6.555604457855225
0-21	0	21	10.906744003295898
0-22	0	22	12.270344734191895
0-23	0	23	17.559770584106445
0-24	0	24	15.050073623657227
0-25	0	25	14.469432830810547
0-26	0	26	6.98963737487793
0-27	0	27	9.238154411315918
0-28	0	28	19.438995361328125
0-29	0	29	10.420269012451172
0-30	0	30	12.979591369628906
0-31	0	31	10.311919212341309
0-32	0	32	11.060970306396484
0-33	0	33	8.352800369262695
0-34	0	34	16.35549545288086
0-35	0	35	10.261484146118164
0-36	0	36	7.0078582763671875
0-37	0	37	4.9939398765563965
0-38	0	38	6.501532077789307
0-39	0	39	17.35974884033203
0-40	0	40	12.280681610107422
0-41	0	41	8.308273315429688
0-42	0	42	5.969246864318848
0-43	0	43	9.663430213928223
0-44	0	44	9.793458938598633
0-45	0	45	10.266378402709961
0-46	0	46	12.894304275512695
0-47	0	47	6.931782245635986
0-48	0	48	6.591176986694336
0-49	0	49	7.393438816070557
0-50	0	50	6.211437702178955
0-51	0	51	5.566780090332031
0-52	0	52	4.698148250579834
0-53	0	53	6.936039924621582
0-54	0	54	9.084738731384277
0-55	0	55	6.110680103302002
0-56	0	56	9.527580261230469
0-57	0	57	6.081367492675781
0-58	0	58	3.5865068435668945
0-59	0	59	4.856970310211182
0-60	0	60	8.829771041870117
0-61	0	61	3.202626943588257
1-0	1	0	6.143248558044434
1-1	1	1	8.233929634094238
1-2	1	2	7.85172700881958
1-3	1	3	7.845929145812988
1-4	1	4	5.644270420074463
1-5	1	5	10.568544387817383
1-6	1	6	5.771158218383789
1-7	1	7	5.051158428192139
1-8	1	8	5.237729072570801
1-9	1	9	10.318361282348633
1-10	1	10	6.798207759857178
1-11	1	11	7.194631576538086
1-12	1	12	6.088647842407227
1-13	1	13	9.023073196411133
1-14	1	14	6.6143951416015625
1-15	1	15	5.939187049865723
1-16	1	16	5.558110237121582
1-17	1	17	6.0783796310424805
1-18	1	18	5.465882301330566
1-19	1	19	3.5266692638397217
1-20	1	20	5.354756832122803
1-21	1	21	5.61618709564209
1-22	1	22	4.462502479553223
1-23	1	23	4.988265037536621
1-24	1	24	2.6117117404937744
1-25	1	25	2.906975507736206
1-26	1	26	3.9794669151306152
1-27	1	27	4.564125061035156
1-28	1	28	6.183960914611816
1-29	1	29	5.402831554412842
1-30	1	30	4.487045764923096
1-31	1	31	3.785698175430298
1-32	1	32	7.72498893737793
1-33	1	33	4.928707599639893
1-34	1	34	2.954883098602295
1-35	1	35	4.7237868309021
1-36	1	36	9.006851196289062
1-37	1	37	4.942173004150391
1-38	1	38	4.802072525024414
1-39	1	39	4.384437561035156
1-40	1	40	3.8214428424835205
1-41	1	41	4.564263343811035
1-42	1	42	5.51987361907959
1-43	1	43	7.181556701660156
1-44	1	44	3.4317479133605957
1-45	1	45	6.333316326141357
1-46	1	46	4.472019195556641
1-47	1	47	4.5469279289245605
1-48	1	48	3.9924399852752686
1-49	1	49	6.544449329376221
1-50	1	50	7.160717964172363
1-51	1	51	3.9887442588806152
1-52	1	52	3.2475523948669434
1-53	1	53	4.8844404220581055
1-54	1	54	3.326030969619751
1-55	1	55	4.514434814453125
1-56	1	56	4.754526138305664
1-57	1	57	3.929321765899658
1-58	1	58	4.47649621963501
1-59	1	59	5.940643310546875
1-60	1	60	4.864838600158691
1-61	1	61	7.084338665008545
2-0	2	0	5.989329814910889
2-1	2	1	6.440731048583984
2-2	2	2	6.218327045440674
2-3	2	3	6.528878688812256
2-4	2	4	4.657650470733643
2-5	2	5	4.415454387664795
2-6	2	6	3.0539252758026123
2-7	2	7	4.383894920349121
2-8	2	8	4.0787153244018555
2-9	2	9	5.073114395141602
2-10	2	10	3.8458874225616455
2-11	2	11	2.6865131855010986
2-12	2	12	6.223336219787598
2-13	2	13	5.446518421173096
2-14	2	14	4.628793716430664
2-15	2	15	3.2822837829589844
2-16	2	16	4.417041301727295
2-17	2	17	5.320924282073975
2-18	2	18	4.233321189880371
2-19	2	19	3.561037063598633
2-20	2	20	4.9682297706604
2-21	2	21	5.0457024574279785
2-22	2	22	4.798323631286621
2-23	2	23	3.8362481594085693
2-24	2	24	4.661086559295654
2-25	2	25	3.388519763946533
2-26	2	26	2.8357551097869873
