epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78
10	1.4439791440963745	1.180558681488037	1.2525655031204224	1.3479222059249878	1.4850562810897827	1.2954148054122925	1.272377371788025	1.610105276107788	1.5447977781295776	1.513187289237976	1.3619333505630493	1.3408210277557373	1.222015380859375	1.2688493728637695	1.3238067626953125	1.4167754650115967	1.4719659090042114	1.2969032526016235	1.3200461864471436	1.3088291883468628	1.2540225982666016	1.5516020059585571	1.5157779455184937	1.3361250162124634	1.3284300565719604	1.2668057680130005	1.5037052631378174	1.282833218574524	1.1659612655639648	1.4851131439208984	1.28857421875	1.354790449142456	1.2595176696777344	1.2938346862792969	1.272004246711731	1.3929272890090942	1.312306523323059	1.304653286933899	1.157879114151001	1.318858027458191	1.4737589359283447	1.3531922101974487	1.2819207906723022	1.2824933528900146	1.342780590057373	1.4094420671463013	1.206964373588562	1.2696683406829834	1.4725065231323242	1.3428492546081543	1.2830089330673218	1.4892600774765015	1.4139374494552612	1.2470937967300415	1.2660455703735352	1.511430263519287	1.1045713424682617	1.400691270828247	1.4547779560089111	1.3701577186584473	1.1923989057540894	1.1346710920333862	1.1980868577957153	1.1332237720489502	1.2717864513397217	1.3370397090911865	1.114255666732788	1.295494794845581	1.3492811918258667	1.2811965942382812	1.3793063163757324	1.209394097328186	1.4171018600463867	1.3358509540557861	1.1356030702590942	1.2137547731399536	1.101880669593811	1.2764487266540527	1.2469253540039062
11	1.3493882417678833	1.0618985891342163	1.129260778427124	1.2276859283447266	1.3739765882492065	1.1790236234664917	1.1252883672714233	1.5095025300979614	1.450297236442566	1.4299474954605103	1.2520203590393066	1.2401659488677979	1.1152119636535645	1.1811354160308838	1.1935431957244873	1.3149336576461792	1.355834722518921	1.207349419593811	1.2137125730514526	1.1904025077819824	1.1434704065322876	1.4290318489074707	1.407004475593567	1.2436187267303467	1.2350224256515503	1.1670942306518555	1.3874634504318237	1.196026086807251	1.0345057249069214	1.387566328048706	1.168039083480835	1.2284032106399536	1.1504952907562256	1.1968563795089722	1.1533637046813965	1.280392050743103	1.1906530857086182	1.1872633695602417	1.05070161819458	1.2159112691879272	1.3684276342391968	1.2453285455703735	1.174359679222107	1.1847102642059326	1.2403219938278198	1.326879620552063	1.1063719987869263	1.1554393768310547	1.3458975553512573	1.2595701217651367	1.184491753578186	1.4013385772705078	1.3222390413284302	1.1395992040634155	1.156036138534546	1.4137239456176758	0.9835838675498962	1.2899224758148193	1.3576914072036743	1.2749513387680054	1.0938252210617065	1.0284188985824585	1.093078851699829	1.0220727920532227	1.1678643226623535	1.2355268001556396	1.0251238346099854	1.1854153871536255	1.24116051197052	1.2036956548690796	1.2724499702453613	1.11834716796875	1.3129777908325195	1.2173997163772583	1.0284191370010376	1.1085867881774902	0.9869869947433472	1.1857610940933228	1.1486964225769043
12	1.2732436656951904	0.9608951210975647	1.0225412845611572	1.1186977624893188	1.2744892835617065	1.0773258209228516	0.9972805380821228	1.41526460647583	1.3672596216201782	1.3532280921936035	1.1604056358337402	1.1509625911712646	1.025019884109497	1.1055291891098022	1.072889804840088	1.2289621829986572	1.2498540878295898	1.1293047666549683	1.119522213935852	1.088934063911438	1.051548719406128	1.320667028427124	1.3112843036651611	1.1562625169754028	1.153091549873352	1.0830497741699219	1.2900092601776123	1.1242541074752808	0.9231173992156982	1.3045921325683594	1.0660778284072876	1.120844841003418	1.0557864904403687	1.1167162656784058	1.051104187965393	1.1829993724822998	1.0851331949234009	1.0875890254974365	0.9622243046760559	1.1244122982025146	1.2760708332061768	1.1514372825622559	1.0834816694259644	1.1050618886947632	1.1510447263717651	1.2558963298797607	1.0237716436386108	1.0564870834350586	1.238610029220581	1.1940908432006836	1.100457787513733	1.3267765045166016	1.2426973581314087	1.0500460863113403	1.0654813051223755	1.326375961303711	0.8797986507415771	1.1989428997039795	1.2787655591964722	1.1969000101089478	1.0130043029785156	0.9354589581489563	1.0101453065872192	0.9264883995056152	1.0797920227050781	1.1522284746170044	0.9492412209510803	1.0908340215682983	1.1457266807556152	1.138283371925354	1.1823276281356812	1.0408827066421509	1.2233902215957642	1.1150740385055542	0.9370743036270142	1.0196105241775513	0.8941836357116699	1.1122711896896362	1.0614492893218994
13	1.2087732553482056	0.8785402178764343	0.9321072101593018	1.021926760673523	1.1913310289382935	0.9899956583976746	0.8928844332695007	1.328696608543396	1.2961801290512085	1.2867060899734497	1.0860334634780884	1.0753252506256104	0.9506908655166626	1.0410138368606567	0.9742639064788818	1.1562186479568481	1.162469744682312	1.0630035400390625	1.041930913925171	1.0052297115325928	0.9775928258895874	1.2298195362091064	1.2257527112960815	1.0818275213241577	1.0821490287780762	1.0139806270599365	1.2085825204849243	1.0668731927871704	0.828718364238739	1.2310200929641724	0.9828289747238159	1.031640648841858	0.9774910807609558	1.0486955642700195	0.9685313701629639	1.0970393419265747	0.9977709054946899	1.0040388107299805	0.8923197984695435	1.0487366914749146	1.1952794790267944	1.0712661743164062	1.0049989223480225	1.0404727458953857	1.0761072635650635	1.1928586959838867	0.9566154479980469	0.9736400246620178	1.144862174987793	1.138527512550354	1.0303961038589478	1.2604435682296753	1.1705601215362549	0.9770506024360657	0.9888772368431091	1.2494735717773438	0.7946131825447083	1.1227402687072754	1.2167057991027832	1.1333239078521729	0.9460581541061401	0.8560163378715515	0.9415873885154724	0.8464874625205994	1.0052239894866943	1.0826311111450195	0.8830176591873169	1.0111175775527954	1.0625168085098267	1.0823283195495605	1.1040140390396118	0.9773681163787842	1.14824640750885	1.0298081636428833	0.8610609173774719	0.9431799054145813	0.8191869258880615	1.0498296022415161	0.988086998462677
14	1.1552324295043945	0.8123162388801575	0.8550872802734375	0.940410315990448	1.1225420236587524	0.915748655796051	0.8065560460090637	1.2531795501708984	1.2338683605194092	1.2283010482788086	1.0275644063949585	1.0116108655929565	0.8886937499046326	0.9882825613021851	0.8926904201507568	1.0934226512908936	1.0881013870239258	1.0068343877792358	0.9771990180015564	0.9344942569732666	0.9175399541854858	1.1523669958114624	1.152254343032837	1.0206782817840576	1.020113468170166	0.95604008436203	1.1407817602157593	1.0179544687271118	0.7518165707588196	1.1706764698028564	0.9143093824386597	0.9581781625747681	0.9113044142723083	0.9923204183578491	0.9014649391174316	1.0210856199264526	0.9235007762908936	0.934586226940155	0.8353435397148132	0.9829578399658203	1.1242262125015259	0.9990696907043457	0.9387456774711609	0.9876608848571777	1.0121878385543823	1.135811686515808	0.9008001685142517	0.904987096786499	1.0656880140304565	1.091318964958191	0.9706558585166931	1.2031855583190918	1.1073224544525146	0.9191781282424927	0.9248368740081787	1.1820945739746094	0.7252746224403381	1.0579562187194824	1.1639548540115356	1.0804270505905151	0.8908352851867676	0.7906962633132935	0.8873133063316345	0.7798653244972229	0.9422895908355713	1.0237746238708496	0.8269739151000977	0.9443416595458984	0.9889392852783203	1.0346789360046387	1.038485050201416	0.9235565662384033	1.0864158868789673	0.9605425596237183	0.7976929545402527	0.8778873085975647	0.758939802646637	0.9967873692512512	0.9238467812538147
15	1.1121618747711182	0.7605630159378052	0.7909880876541138	0.8711404800415039	1.0648607015609741	0.8534600734710693	0.734856128692627	1.186928391456604	1.1798862218856812	1.1781160831451416	0.9810750484466553	0.9575253129005432	0.8366498351097107	0.9439269304275513	0.824475109577179	1.0407092571258545	1.026355266571045	0.9582369327545166	0.9244220852851868	0.8737633228302002	0.8639014363288879	1.088047742843628	1.0872812271118164	0.9671769142150879	0.9660221934318542	0.9081159234046936	1.0823798179626465	0.97345370054245	0.6884008049964905	1.119637370109558	0.8569653034210205	0.8978204727172852	0.8564122319221497	0.945715606212616	0.8443047404289246	0.9559577107429504	0.8626729249954224	0.8746615052223206	0.7887225151062012	0.9264703392982483	1.0619537830352783	0.9352755546569824	0.8812820315361023	0.9436671137809753	0.9551315903663635	1.0829836130142212	0.8523339033126831	0.8458071351051331	0.9982240200042725	1.048722743988037	0.9183677434921265	1.150773525238037	1.0496315956115723	0.8711338639259338	0.8699536323547363	1.121927261352539	0.6666646003723145	1.0007147789001465	1.1162476539611816	1.0361689329147339	0.8450738787651062	0.7338671088218689	0.8433883190155029	0.7190771102905273	0.8843114376068115	0.9728113412857056	0.7789982557296753	0.8880197405815125	0.9233278036117554	0.993313193321228	0.9800379276275635	0.877136766910553	1.0332592725753784	0.9011724591255188	0.7444213628768921	0.8189395070075989	0.7065077424049377	0.9548433423042297	0.8660586476325989
16	1.074229121208191	0.7170417308807373	0.7351401448249817	0.8090586066246033	1.0141427516937256	0.8017650842666626	0.6740671396255493	1.1276074647903442	1.130584955215454	1.1320453882217407	0.942664384841919	0.9098997116088867	0.7917676568031311	0.9042441248893738	0.7662879824638367	0.9948261380195618	0.9739755988121033	0.9166901111602783	0.8792299032211304	0.8206440806388855	0.8182128667831421	1.0316437482833862	1.0296159982681274	0.9211607575416565	0.9175641536712646	0.8665047287940979	1.0322831869125366	0.932985782623291	0.6365002393722534	1.0755313634872437	0.8061028122901917	0.8471181988716125	0.8077590465545654	0.9070307612419128	0.7914710640907288	0.9001433253288269	0.8103810548782349	0.8233746290206909	0.7506866455078125	0.8779119253158569	1.0079054832458496	0.8787710666656494	0.8309342265129089	0.9063617587089539	0.9055076241493225	1.0363421440124512	0.8096449971199036	0.7946233749389648	0.9408499598503113	1.0109083652496338	0.8724831938743591	1.1046007871627808	0.9950858354568481	0.8323572874069214	0.823544442653656	1.0698050260543823	0.6171103119850159	0.9515416026115417	1.0750069618225098	0.9989224076271057	0.8077290654182434	0.6865985989570618	0.8066058158874512	0.6668281555175781	0.8334547281265259	0.9278689026832581	0.7363480925559998	0.8404117822647095	0.8686257004737854	0.9563924670219421	0.9307815432548523	0.8375275135040283	0.989549458026886	0.8504898548126221	0.6992595195770264	0.7681716084480286	0.6626036167144775	0.919890284538269	0.8149036169052124
17	1.042704701423645	0.6815869212150574	0.6890864968299866	0.7557849287986755	0.9707397818565369	0.7584323287010193	0.6242570281028748	1.0769184827804565	1.0849148035049438	1.0902671813964844	0.9118818640708923	0.8670698404312134	0.7515956163406372	0.8714064359664917	0.71806401014328	0.9547626376152039	0.9306459426879883	0.8817346096038818	0.8433533310890198	0.7764252424240112	0.780256450176239	0.9810531139373779	0.9786900281906128	0.8822652697563171	0.8767090439796448	0.830725371837616	0.9897179007530212	0.8979631066322327	0.5952543616294861	1.0429010391235352	0.7619349956512451	0.8048183917999268	0.7661691904067993	0.8750326037406921	0.7482026219367981	0.8532067537307739	0.7656863331794739	0.7792901992797852	0.7206931710243225	0.83710116147995	0.9608699679374695	0.8285080790519714	0.7894173264503479	0.8753718733787537	0.8625494241714478	0.9955394268035889	0.7706250548362732	0.751245379447937	0.8914223313331604	0.9777878522872925	0.8330506086349487	1.0641379356384277	0.9479830265045166	0.8014145493507385	0.7864250540733337	1.0249396562576294	0.575751781463623	0.9093119502067566	1.0408469438552856	0.9661198258399963	0.7767543792724609	0.6468663811683655	0.7752138376235962	0.6225529909133911	0.7869492173194885	0.8897210359573364	0.700852632522583	0.799867570400238	0.8195489645004272	0.9256026148796082	0.8884336352348328	0.8039621710777283	0.9518340229988098	0.8088690638542175	0.6609501242637634	0.724274218082428	0.626983106136322	0.8903355598449707	0.765164315700531
18	1.0131158828735352	0.6502751708030701	0.6492031812667847	0.7110963463783264	0.9322354197502136	0.7214245796203613	0.5811722278594971	1.0310240983963013	1.0439244508743286	1.0530368089675903	0.8845564723014832	0.8304420709609985	0.7165660858154297	0.8423566818237305	0.6777510046958923	0.9212830662727356	0.8930723667144775	0.8506938219070435	0.8102633357048035	0.7378392219543457	0.748473048210144	0.9369668960571289	0.9368439316749573	0.8446779847145081	0.8404150009155273	0.8018526434898376	0.951482355594635	0.8664785623550415	0.5611929297447205	1.0138275623321533	0.7242572903633118	0.7674051523208618	0.7303490042686462	0.8463843464851379	0.7091172933578491	0.8130490779876709	0.7275655269622803	0.7421309947967529	0.6952634453773499	0.8012285232543945	0.9217758178710938	0.7845910787582397	0.7549405097961426	0.8485130071640015	0.826470136642456	0.9565941691398621	0.7359784841537476	0.7138416767120361	0.8491418361663818	0.9479534029960632	0.7980152368545532	1.030366063117981	0.9056967496871948	0.7750633358955383	0.7536413073539734	0.9828013777732849	0.538871705532074	0.8727841377258301	1.0121186971664429	0.9379246830940247	0.7502126097679138	0.6139322519302368	0.7501401305198669	0.5834514498710632	0.7456694841384888	0.8558909296989441	0.6689811944961548	0.7634167075157166	0.7770874500274658	0.8970648050308228	0.8521590232849121	0.7732173204421997	0.918458878993988	0.7713738083839417	0.6280971169471741	0.6838411688804626	0.5964285135269165	0.8641892075538635	0.7267111539840698
19	0.9868292212486267	0.6286516785621643	0.6144535541534424	0.67384272813797	0.8997835516929626	0.6920321583747864	0.5406644344329834	0.9892128705978394	1.0098464488983154	1.0218642950057983	0.8611360788345337	0.7997685670852661	0.6877821683883667	0.8165403008460999	0.6459686756134033	0.8890360593795776	0.8591627478599548	0.823523223400116	0.7827163934707642	0.7057066559791565	0.7217172384262085	0.8968343138694763	0.9017178416252136	0.8076017498970032	0.808194637298584	0.7762821912765503	0.919234573841095	0.840268611907959	0.5317519307136536	0.9880763292312622	0.6917932629585266	0.7344783544540405	0.6983233094215393	0.8211358785629272	0.6770421266555786	0.7777372598648071	0.696721613407135	0.7117772102355957	0.6745694279670715	0.7701348662376404	0.8864648938179016	0.7488007545471191	0.7239680290222168	0.8262137770652771	0.7972952723503113	0.9239158630371094	0.704489529132843	0.68318110704422	0.8121119141578674	0.9235424995422363	0.7680327296257019	0.9985806941986084	0.8705246448516846	0.7554721236228943	0.7283663153648376	0.9455339312553406	0.5077556371688843	0.8427345752716064	0.9868391156196594	0.9137461185455322	0.7285056710243225	0.5846474766731262	0.7306178212165833	0.5504734516143799	0.7086979150772095	0.8276323080062866	0.6437440514564514	0.7303506731987	0.7423329949378967	0.8725623488426208	0.8198143839836121	0.7472341060638428	0.8885238170623779	0.7384451627731323	0.5990196466445923	0.6492503881454468	0.5727623105049133	0.8409229516983032	0.6915833950042725
20	0.9649596810340881	0.6045151352882385	0.5851747989654541	0.637793779373169	0.8694007396697998	0.6651636958122253	0.5109551548957825	0.9550284147262573	0.9736083745956421	0.991477370262146	0.8400448560714722	0.7705401182174683	0.6618297696113586	0.7908646464347839	0.6155295372009277	0.8641204833984375	0.83236163854599	0.7963511943817139	0.7586542963981628	0.6752489805221558	0.6982479691505432	0.8623619675636292	0.8690159916877747	0.7758145928382874	0.7788673043251038	0.756117045879364	0.890084981918335	0.8161117434501648	0.5075398683547974	0.9655004739761353	0.6624411344528198	0.7060976028442383	0.6703283786773682	0.8007996678352356	0.6475620269775391	0.7470253109931946	0.6688308715820312	0.6848798394203186	0.6563490629196167	0.7424839735031128	0.8559224605560303	0.7165306806564331	0.696132481098175	0.8056149482727051	0.7676719427108765	0.8926462531089783	0.6769393682479858	0.6551445126533508	0.777208149433136	0.8999660015106201	0.7412089109420776	0.9689759612083435	0.8389256000518799	0.7357193231582642	0.7035813927650452	0.9126487970352173	0.4808264672756195	0.8162135481834412	0.964259147644043	0.8912534117698669	0.7091992497444153	0.5597845315933228	0.7138270139694214	0.5214314460754395	0.6758519411087036	0.8022725582122803	0.6198268532752991	0.7025614976882935	0.7106508016586304	0.8485482931137085	0.790090024471283	0.7230779528617859	0.8629447817802429	0.7104309797286987	0.5747014880180359	0.6179928779602051	0.5499181747436523	0.8201533555984497	0.6602171659469604
21	0.9422329068183899	0.5809001922607422	0.5581403970718384	0.6050663590431213	0.8412569761276245	0.6416121125221252	0.480364054441452	0.9276351928710938	0.9384373426437378	0.9609519243240356	0.8202453851699829	0.7468028664588928	0.6413590312004089	0.7659897208213806	0.5947465896606445	0.838893711566925	0.8068159222602844	0.7728002071380615	0.7410240769386292	0.6493439674377441	0.6805113554000854	0.8363394737243652	0.8437048196792603	0.747793436050415	0.7543949484825134	0.7442426085472107	0.8684291243553162	0.7907614707946777	0.4892670810222626	0.949912965297699	0.6378152966499329	0.6866086721420288	0.6446442008018494	0.7827175855636597	0.6201055645942688	0.7223610281944275	0.6449639201164246	0.6586018800735474	0.6382237672805786	0.7201579809188843	0.8313489556312561	0.6903596520423889	0.674467146396637	0.7887342572212219	0.7382428050041199	0.8674382567405701	0.6500351428985596	0.6301416158676147	0.7442951202392578	0.8777439594268799	0.7180289030075073	0.9445766806602478	0.8116411566734314	0.7154390811920166	0.6810604929924011	0.8797674179077148	0.45900723338127136	0.7927707433700562	0.9470077753067017	0.8670049905776978	0.6897517442703247	0.5356360077857971	0.7019574642181396	0.49968570470809937	0.6444844603538513	0.7822777032852173	0.6011675596237183	0.6802509427070618	0.6818414926528931	0.8282151818275452	0.7646653652191162	0.6987787485122681	0.8437651991844177	0.6872344613075256	0.5529133081436157	0.5907567739486694	0.5277075171470642	0.8028013110160828	0.6302582621574402
22	0.9216830134391785	0.5684210658073425	0.5387124419212341	0.5800053477287292	0.820202112197876	0.6221829056739807	0.4580272138118744	0.8972578048706055	0.9096070528030396	0.9381053447723389	0.8039085268974304	0.7216968536376953	0.6197500824928284	0.7469711899757385	0.5715394616127014	0.815024733543396	0.7845972776412964	0.7511383295059204	0.7182154655456543	0.6263803839683533	0.661583423614502	0.8074551224708557	0.8174636960029602	0.721365749835968	0.7320562601089478	0.7249348163604736	0.8412176370620728	0.7743933796882629	0.470589280128479	0.9306982755661011	0.6154417395591736	0.6634975671768188	0.6225013732910156	0.764419674873352	0.5990743041038513	0.6971110701560974	0.6221191883087158	0.6379240155220032	0.6233333349227905	0.6978103518486023	0.8067246675491333	0.6645358204841614	0.6519906520843506	0.770293653011322	0.7144717574119568	0.8412166237831116	0.6276150941848755	0.6071768999099731	0.7166756987571716	0.8568925857543945	0.697009265422821	0.9198049306869507	0.7859893441200256	0.7007985711097717	0.6632109880447388	0.8533447980880737	0.4376053810119629	0.7709947228431702	0.9284502267837524	0.8490440249443054	0.676215410232544	0.5151321291923523	0.6896959543228149	0.47715872526168823	0.618781566619873	0.7612974047660828	0.5818668603897095	0.658733606338501	0.6572495698928833	0.8084204196929932	0.7411895394325256	0.6784016489982605	0.8226367831230164	0.6656169891357422	0.533258318901062	0.5657446980476379	0.5106753706932068	0.7854509353637695	0.603466272354126
23	0.9017933011054993	0.5542964339256287	0.5191650390625	0.5567219853401184	0.7975814342498779	0.6030743718147278	0.4369793236255646	0.8716698288917542	0.8841372728347778	0.9144843816757202	0.7896827459335327	0.7013770937919617	0.6006097793579102	0.7275097370147705	0.5519946217536926	0.7940613627433777	0.7638024687767029	0.7312601208686829	0.7004126310348511	0.6049963235855103	0.6450039744377136	0.7814730405807495	0.7928789258003235	0.6975463628768921	0.7121260166168213	0.7089967131614685	0.8173370957374573	0.7567314505577087	0.4553319811820984	0.914830207824707	0.5969166159629822	0.6430649757385254	0.6018885970115662	0.748397707939148	0.5799450874328613	0.6748335361480713	0.6013146042823792	0.6191876530647278	0.6098352670669556	0.6783771514892578	0.7837399840354919	0.641241192817688	0.6317425966262817	0.7535380721092224	0.6918103694915771	0.8164100050926208	0.6060724854469299	0.5866742134094238	0.6908080577850342	0.8369460105895996	0.6779244542121887	0.8977872729301453	0.7632986903190613	0.6867296099662781	0.6467199325561523	0.8280783295631409	0.41824740171432495	0.7498437762260437	0.9120903015136719	0.8324005007743835	0.663535475730896	0.4969519376754761	0.6796358227729797	0.4569297134876251	0.5940659642219543	0.7423867583274841	0.5645742416381836	0.640250027179718	0.6345967054367065	0.7907391786575317	0.7191148996353149	0.6595837473869324	0.8035680651664734	0.6462214589118958	0.5154797434806824	0.5427343845367432	0.49562910199165344	0.7695291042327881	0.5779743194580078
24	0.8827985525131226	0.540053129196167	0.5017399787902832	0.5359041094779968	0.7762012481689453	0.5844439268112183	0.4177996814250946	0.8482650518417358	0.8601058721542358	0.892291784286499	0.7765408158302307	0.6830675005912781	0.5835871696472168	0.7081211805343628	0.5352556109428406	0.7730168700218201	0.743864119052887	0.7126482129096985	0.6837221384048462	0.5853101015090942	0.630480945110321	0.7585867047309875	0.7714205384254456	0.6758538484573364	0.6934558749198914	0.6947294473648071	0.7960764169692993	0.7394810318946838	0.4421978294849396	0.8992993235588074	0.5796638131141663	0.6244622468948364	0.582427978515625	0.7339252233505249	0.5616438388824463	0.6549963355064392	0.5816876292228699	0.6023807525634766	0.596705436706543	0.6603408455848694	0.762890100479126	0.6196808218955994	0.6140792369842529	0.737829327583313	0.6703163385391235	0.7929103970527649	0.5850378274917603	0.5683927536010742	0.6680165529251099	0.8173170685768127	0.6604713201522827	0.8759862184524536	0.7431793808937073	0.6738839149475098	0.6314080357551575	0.8039340376853943	0.4011041820049286	0.7306386828422546	0.8965572118759155	0.8170304298400879	0.6514164805412292	0.4801822602748871	0.6701600551605225	0.43867409229278564	0.5715978741645813	0.7255948781967163	0.548784613609314	0.6234563589096069	0.61330646276474	0.7743624448776245	0.6976423263549805	0.6420032978057861	0.785625696182251	0.6275447010993958	0.4994968771934509	0.521776020526886	0.4817832410335541	0.7551575303077698	0.5545487403869629
25	0.8646096587181091	0.5272444486618042	0.4854443371295929	0.5169487595558167	0.7567145228385925	0.5677574872970581	0.40025660395622253	0.8283448815345764	0.8396827578544617	0.8733983635902405	0.7640703320503235	0.6667044162750244	0.5699260830879211	0.6899094581604004	0.5209141969680786	0.7522739768028259	0.7260257601737976	0.6958932280540466	0.668502151966095	0.5668968558311462	0.6178036332130432	0.7382877469062805	0.751892626285553	0.6560438275337219	0.6761084198951721	0.6814448833465576	0.775745153427124	0.7247620224952698	0.43136346340179443	0.8846654295921326	0.5627139210700989	0.6081242561340332	0.5638161897659302	0.7216184139251709	0.5461151599884033	0.6378341317176819	0.5647385120391846	0.586941659450531	0.5856116414070129	0.6437671184539795	0.7420923113822937	0.6004071235656738	0.5978744029998779	0.7239851951599121	0.6502857208251953	0.7717118859291077	0.5677704811096191	0.55113285779953	0.6482211947441101	0.7997153401374817	0.6460601687431335	0.8532752394676208	0.7236923575401306	0.6612915396690369	0.6194868087768555	0.781450629234314	0.3859440088272095	0.7142431139945984	0.8799928426742554	0.8007062673568726	0.6400808095932007	0.46489325165748596	0.6617681384086609	0.42170053720474243	0.5520064234733582	0.7102512121200562	0.5342324376106262	0.6074107885360718	0.5947096943855286	0.7596545219421387	0.6770378351211548	0.6253762245178223	0.770942747592926	0.6131949424743652	0.4861952066421509	0.5025555491447449	0.46947455406188965	0.7418509721755981	0.5321711301803589
26	0.8687844276428223	0.5285376310348511	0.4789358973503113	0.4980090856552124	0.7389581203460693	0.5546699166297913	0.38317689299583435	0.8095982074737549	0.8297204375267029	0.8606650233268738	0.7514327168464661	0.6524956822395325	0.5623118281364441	0.6687878370285034	0.5227988362312317	0.7339689135551453	0.7077382206916809	0.6810480356216431	0.6463170647621155	0.5569249987602234	0.611221432685852	0.7287092208862305	0.7392674684524536	0.6372988224029541	0.6612865924835205	0.6686329245567322	0.7549643516540527	0.7185864448547363	0.4235532283782959	0.865355372428894	0.551809549331665	0.6034600734710693	0.5452202558517456	0.6978880763053894	0.5363714694976807	0.6172882318496704	0.5486275553703308	0.579173743724823	0.5770869255065918	0.6420528292655945	0.7309176921844482	0.5850034952163696	0.5801522135734558	0.7069075703620911	0.6332550048828125	0.7451779246330261	0.5512967705726624	0.5369859337806702	0.62436842918396	0.7766485214233398	0.630794107913971	0.8400233387947083	0.7025600075721741	0.655957818031311	0.6103425025939941	0.7690191864967346	0.37632817029953003	0.6927971839904785	0.8675583004951477	0.7899537086486816	0.6319773197174072	0.4505215585231781	0.6631658673286438	0.4112754166126251	0.5365549921989441	0.7074082493782043	0.5236946940422058	0.595527708530426	0.5829862952232361	0.7546008825302124	0.6620884537696838	0.6058071851730347	0.7625923752784729	0.6077402830123901	0.47312676906585693	0.4835083782672882	0.46243494749069214	0.7284361124038696	0.5037856101989746
27	0.8402969837188721	0.5165205597877502	0.4591916501522064	0.48527032136917114	0.7239623069763184	0.5401762127876282	0.36894962191581726	0.7925039529800415	0.8016549944877625	0.8380732536315918	0.7438985705375671	0.6409429311752319	0.5506618618965149	0.6580551862716675	0.5080028176307678	0.7190548181533813	0.6888194680213928	0.6659162640571594	0.6387687921524048	0.5391145348548889	0.6028273105621338	0.7095130681991577	0.7208200693130493	0.6231188178062439	0.6432904601097107	0.657002329826355	0.7409477829933167	0.7029584050178528	0.4163547158241272	0.8534857630729675	0.5389156937599182	0.5910483598709106	0.5274257659912109	0.6906647682189941	0.522761344909668	0.6035529375076294	0.5342438817024231	0.5664964914321899	0.565856397151947	0.6252672076225281	0.7139426469802856	0.5681504607200623	0.5678711533546448	0.6937465071678162	0.6151393055915833	0.7234283685684204	0.5348783731460571	0.5221430659294128	0.6046295166015625	0.7610525488853455	0.6157601475715637	0.8221213221549988	0.689343273639679	0.645764172077179	0.5990703105926514	0.7495867609977722	0.3629908859729767	0.6786457896232605	0.8527353405952454	0.7775459289550781	0.6205151677131653	0.4390910863876343	0.6564680933952332	0.397676557302475	0.5175663232803345	0.694435179233551	0.5100840926170349	0.5837130546569824	0.5650368928909302	0.7414115071296692	0.6439732909202576	0.5925408005714417	0.7496802806854248	0.5934231877326965	0.46125057339668274	0.4672725200653076	0.4508076310157776	0.7171350121498108	0.48393499851226807
28	0.8231045603752136	0.5058408975601196	0.446139395236969	0.4712774455547333	0.7051541805267334	0.5268012285232544	0.3556652069091797	0.7764157056808472	0.78369140625	0.8195700645446777	0.7341736555099487	0.6278625726699829	0.5386926531791687	0.6434904336929321	0.49574989080429077	0.7026987671852112	0.6738739609718323	0.6509356498718262	0.6280637383460999	0.5229595303535461	0.5921714901924133	0.6927360892295837	0.7045325040817261	0.608500063419342	0.6288576722145081	0.6472935676574707	0.7245787978172302	0.6885404586791992	0.4089728891849518	0.8426114320755005	0.5278031826019287	0.5777406096458435	0.5127925872802734	0.6819321513175964	0.5114008188247681	0.5897253751754761	0.5195003151893616	0.5544341802597046	0.5572075843811035	0.6120787858963013	0.6977171897888184	0.5520759224891663	0.5552521347999573	0.6806389689445496	0.5981882810592651	0.7044954895973206	0.5201492309570312	0.5085905194282532	0.5869857668876648	0.7470676302909851	0.6036166548728943	0.8043923377990723	0.6765530109405518	0.636939525604248	0.5891557931900024	0.7320183515548706	0.3505973517894745	0.6658380627632141	0.8393845558166504	0.765739381313324	0.6102241277694702	0.4280458688735962	0.6493434906005859	0.3856150507926941	0.5011772513389587	0.680895209312439	0.49769729375839233	0.5721206068992615	0.5491271615028381	0.72887122631073	0.6273840069770813	0.5800922513008118	0.7371351718902588	0.5800284147262573	0.4501720368862152	0.45196789503097534	0.4403086006641388	0.7061598300933838	0.4650568962097168
